Date;Type_route;id_route;id_naryad;id_part;id_car;id_stop;time_arr;time_dep;count_flights;move_time;to_depot
23.12.2022;48 Трамваи;48;9;2;5056 (тм);Кушелевка ст.;23.12.2022 21:59:00;23.12.2022 22:00:00;;43;Да
23.12.2022;48 Трамваи;48;10;2;5008 (тм);Кушелевка ст.;24.12.2022 0:35:00;24.12.2022 0:36:00;;43;Да
23.12.2022;48 Трамваи;48;13;2;5207 (тм);Кушелевка ст.;23.12.2022 20:56:00;23.12.2022 20:57:00;;47;Да
23.12.2022;48 Трамваи;48;6;1;5004 (тм);Кушелевка ст.;23.12.2022 12:24:00;23.12.2022 12:25:00;;48;Да
24.12.2022;48 Трамваи;48;3;2;5056 (тм);Кушелевка ст.;24.12.2022 21:05:00;24.12.2022 21:06:00;;44;Да
25.12.2022;48 Трамваи;48;3;2;5045 (тм);Кушелевка ст.;25.12.2022 21:05:00;25.12.2022 21:06:00;;44;Да
25.12.2022;48 Трамваи;48;4;1;5095 (тм);Кушелевка ст.;25.12.2022 8:35:00;25.12.2022 8:36:00;1,00;;Да
26.12.2022;48 Трамваи;48;2;2;5004 (тм);Кушелевка ст.;26.12.2022 21:12:00;26.12.2022 21:13:00;;46;Да
26.12.2022;48 Трамваи;48;3;1;5016 (тм);Кушелевка ст.;26.12.2022 11:58:00;26.12.2022 11:59:00;;48;Да
26.12.2022;48 Трамваи;48;3;2;5016 (тм);Кушелевка ст.;26.12.2022 16:59:00;26.12.2022 17:00:00;1,00;;Да
26.12.2022;48 Трамваи;48;5;2;5098 (тм);Кушелевка ст.;26.12.2022 21:35:00;26.12.2022 21:36:00;;44;Да
26.12.2022;48 Трамваи;48;6;1;5119 (тм);Кушелевка ст.;26.12.2022 12:24:00;26.12.2022 12:25:00;;48;Да
26.12.2022;48 Трамваи;48;6;2;5119 (тм);Кушелевка ст.;26.12.2022 17:15:00;26.12.2022 17:16:00;1,00;;Да
26.12.2022;48 Трамваи;48;8;1;5127 (тм);Кушелевка ст.;26.12.2022 12:37:00;26.12.2022 12:38:00;;48;Да
26.12.2022;48 Трамваи;48;8;2;5127 (тм);Кушелевка ст.;26.12.2022 16:43:00;26.12.2022 16:44:00;1,00;;Да
26.12.2022;48 Трамваи;48;9;2;5045 (тм);Кушелевка ст.;26.12.2022 21:59:00;26.12.2022 22:00:00;;43;Да
26.12.2022;48 Трамваи;48;10;2;5036 (тм);Кушелевка ст.;27.12.2022 0:35:00;27.12.2022 0:36:00;;43;Да
26.12.2022;48 Трамваи;48;13;2;5134 (тм);Кушелевка ст.;26.12.2022 20:56:00;26.12.2022 20:57:00;;47;Да
27.12.2022;48 Трамваи;48;2;2;5132 (тм);Кушелевка ст.;27.12.2022 21:12:00;27.12.2022 21:13:00;;46;Да
27.12.2022;48 Трамваи;48;3;1;5129 (тм);Кушелевка ст.;27.12.2022 11:58:00;27.12.2022 11:59:00;;48;Да
27.12.2022;48 Трамваи;48;3;2;5129 (тм);Кушелевка ст.;27.12.2022 16:59:00;27.12.2022 17:00:00;1,00;;Да
27.12.2022;48 Трамваи;48;6;1;5213 (тм);Кушелевка ст.;27.12.2022 12:24:00;27.12.2022 12:25:00;;48;Да
27.12.2022;48 Трамваи;48;6;2;5213 (тм);Кушелевка ст.;27.12.2022 17:15:00;27.12.2022 17:16:00;1,00;;Да
27.12.2022;48 Трамваи;48;7;2;5016 (тм);Кушелевка ст.;27.12.2022 20:23:00;27.12.2022 20:24:00;;52;Да
27.12.2022;48 Трамваи;48;8;1;5004 (тм);Кушелевка ст.;27.12.2022 12:37:00;27.12.2022 12:38:00;;48;Да
27.12.2022;48 Трамваи;48;8;2;5004 (тм);Кушелевка ст.;27.12.2022 16:43:00;27.12.2022 16:44:00;1,00;;Да
27.12.2022;48 Трамваи;48;9;2;5030 (тм);Кушелевка ст.;27.12.2022 22:01:00;27.12.2022 22:02:00;;43;Да
27.12.2022;48 Трамваи;48;10;2;5036 (тм);Кушелевка ст.;28.12.2022 0:35:00;28.12.2022 0:36:00;;43;Да
27.12.2022;48 Трамваи;48;13;2;5097 (тм);Кушелевка ст.;27.12.2022 20:59:00;27.12.2022 21:00:00;;47;Да
27.12.2022;48 Трамваи;48;11;2;5059 (тм);Кушелевка ст.;27.12.2022 15:02:00;27.12.2022 15:03:00;1,00;;Нет
27.12.2022;48 Трамваи;48;4;2;5008 (тм);Кушелевка ст.;27.12.2022 17:39:00;27.12.2022 17:40:00;;48;Нет
28.12.2022;48 Трамваи;48;2;2;5045 (тм);Кушелевка ст.;28.12.2022 21:12:00;28.12.2022 21:13:00;;46;Да
28.12.2022;48 Трамваи;48;3;1;5004 (тм);Кушелевка ст.;28.12.2022 11:58:00;28.12.2022 11:59:00;;48;Да
28.12.2022;48 Трамваи;48;3;2;5129 (тм);Кушелевка ст.;28.12.2022 16:59:00;28.12.2022 17:00:00;1,00;;Да
28.12.2022;48 Трамваи;48;6;2;5016 (тм);Кушелевка ст.;28.12.2022 17:15:00;28.12.2022 17:16:00;1,00;;Да
28.12.2022;48 Трамваи;48;8;1;5207 (тм);Кушелевка ст.;28.12.2022 12:37:00;28.12.2022 12:38:00;;48;Да
28.12.2022;48 Трамваи;48;8;2;5213 (тм);Кушелевка ст.;28.12.2022 16:43:00;28.12.2022 16:44:00;1,00;;Да
28.12.2022;48 Трамваи;48;9;2;5030 (тм);Кушелевка ст.;28.12.2022 21:59:00;28.12.2022 22:00:00;;43;Да
28.12.2022;48 Трамваи;48;10;2;5026 (тм);Кушелевка ст.;29.12.2022 0:35:00;29.12.2022 0:36:00;;43;Да
28.12.2022;48 Трамваи;48;13;2;5119 (тм);Кушелевка ст.;28.12.2022 21:03:00;28.12.2022 21:04:00;;47;Да
29.12.2022;48 Трамваи;48;3;1;5045 (тм);Кушелевка ст.;29.12.2022 12:08:00;29.12.2022 12:09:00;;48;Да
29.12.2022;48 Трамваи;48;3;2;5045 (тм);Кушелевка ст.;29.12.2022 16:59:00;29.12.2022 17:00:00;1,00;;Да
29.12.2022;48 Трамваи;48;5;2;5016 (тм);Кушелевка ст.;29.12.2022 21:45:00;29.12.2022 21:46:00;;44;Да
29.12.2022;48 Трамваи;48;8;1;5125 (тм);Кушелевка ст.;29.12.2022 12:41:00;29.12.2022 12:42:00;;48;Да
29.12.2022;48 Трамваи;48;8;2;5125 (тм);Кушелевка ст.;29.12.2022 16:43:00;29.12.2022 16:44:00;1,00;;Да
29.12.2022;48 Трамваи;48;9;2;5207 (тм);Кушелевка ст.;29.12.2022 21:59:00;29.12.2022 22:00:00;;43;Да
29.12.2022;48 Трамваи;48;10;1;5036 (тм);Кушелевка ст.;29.12.2022 12:21:00;29.12.2022 12:22:00;;48;Да
29.12.2022;48 Трамваи;48;10;2;5036 (тм);Кушелевка ст.;30.12.2022 0:35:00;30.12.2022 0:36:00;;43;Да
29.12.2022;48 Трамваи;48;12;2;5132 (тм);Кушелевка ст.;29.12.2022 21:07:00;29.12.2022 21:08:00;;48;Да
29.12.2022;48 Трамваи;48;6;1;5020 (тм);Кушелевка ст.;29.12.2022 8:26:00;29.12.2022 8:27:00;1,00;;Да
29.12.2022;48 Трамваи;48;6;1;5020 (тм);Кушелевка ст.;29.12.2022 12:30:00;29.12.2022 12:31:00;;48;Да
29.12.2022;48 Трамваи;48;6;2;5020 (тм);Кушелевка ст.;29.12.2022 17:15:00;29.12.2022 17:16:00;1,00;;Да
30.12.2022;48 Трамваи;48;1;2;5125 (тм);Кушелевка ст.;30.12.2022 17:53:00;30.12.2022 17:54:00;1,00;;Да
30.12.2022;48 Трамваи;48;2;2;5008 (тм);Кушелевка ст.;30.12.2022 21:12:00;30.12.2022 21:13:00;;46;Да
30.12.2022;48 Трамваи;48;3;1;5016 (тм);Кушелевка ст.;30.12.2022 11:58:00;30.12.2022 11:59:00;;48;Да
30.12.2022;48 Трамваи;48;3;2;5016 (тм);Кушелевка ст.;30.12.2022 16:59:00;30.12.2022 17:00:00;1,00;;Да
30.12.2022;48 Трамваи;48;5;2;5045 (тм);Кушелевка ст.;30.12.2022 21:35:00;30.12.2022 21:36:00;;44;Да
30.12.2022;48 Трамваи;48;6;1;5213 (тм);Кушелевка ст.;30.12.2022 12:24:00;30.12.2022 12:25:00;;48;Да
30.12.2022;48 Трамваи;48;6;2;5213 (тм);Кушелевка ст.;30.12.2022 17:15:00;30.12.2022 17:16:00;1,00;;Да
30.12.2022;48 Трамваи;48;7;2;5129 (тм);Кушелевка ст.;30.12.2022 21:19:00;30.12.2022 21:20:00;;46;Да
30.12.2022;48 Трамваи;48;8;1;5056 (тм);Кушелевка ст.;30.12.2022 12:37:00;30.12.2022 12:38:00;;48;Да
30.12.2022;48 Трамваи;48;8;2;5056 (тм);Кушелевка ст.;30.12.2022 16:43:00;30.12.2022 16:44:00;1,00;;Да
30.12.2022;48 Трамваи;48;9;2;5207 (тм);Кушелевка ст.;30.12.2022 21:59:00;30.12.2022 22:00:00;;43;Да
30.12.2022;48 Трамваи;48;10;2;5030 (тм);Кушелевка ст.;31.12.2022 0:35:00;31.12.2022 0:36:00;;43;Да
31.12.2022;48 Трамваи;48;3;2;5110 (тм);Кушелевка ст.;31.12.2022 21:05:00;31.12.2022 21:06:00;;44;Да
01.01.2023;48 Трамваи;48;3;2;5004 (тм);Кушелевка ст.;01.01.2023 21:05:00;01.01.2023 21:06:00;;44;Да
02.01.2023;48 Трамваи;48;3;2;5095 (тм);Кушелевка ст.;02.01.2023 21:05:00;02.01.2023 21:06:00;;44;Да
03.01.2023;48 Трамваи;48;3;2;5004 (тм);Кушелевка ст.;03.01.2023 17:47:00;03.01.2023 17:48:00;;57;Нет
03.01.2023;48 Трамваи;48;3;2;5114 (тм);Кушелевка ст.;03.01.2023 21:05:00;03.01.2023 21:06:00;;44;Да
04.01.2023;48 Трамваи;48;3;2;5008 (тм);Кушелевка ст.;04.01.2023 21:05:00;04.01.2023 21:06:00;;44;Да
05.01.2023;48 Трамваи;48;3;2;5098 (тм);Кушелевка ст.;05.01.2023 21:05:00;05.01.2023 21:06:00;;44;Да
06.01.2023;48 Трамваи;48;3;2;5129 (тм);Кушелевка ст.;06.01.2023 21:05:00;06.01.2023 21:06:00;;44;Да
07.01.2023;48 Трамваи;48;3;2;5008 (тм);Кушелевка ст.;07.01.2023 21:05:00;07.01.2023 21:06:00;;44;Да
08.01.2023;48 Трамваи;48;3;2;5095 (тм);Кушелевка ст.;08.01.2023 21:05:00;08.01.2023 21:06:00;;44;Да
09.01.2023;48 Трамваи;48;2;2;5207 (тм);Кушелевка ст.;09.01.2023 21:12:00;09.01.2023 21:13:00;;46;Да
09.01.2023;48 Трамваи;48;3;1;5045 (тм);Кушелевка ст.;09.01.2023 11:58:00;09.01.2023 11:59:00;;48;Да
09.01.2023;48 Трамваи;48;3;2;5045 (тм);Кушелевка ст.;09.01.2023 16:59:00;09.01.2023 17:00:00;1,00;;Да
09.01.2023;48 Трамваи;48;5;2;5030 (тм);Кушелевка ст.;09.01.2023 21:35:00;09.01.2023 21:36:00;;44;Да
09.01.2023;48 Трамваи;48;6;1;5104 (тм);Кушелевка ст.;09.01.2023 12:24:00;09.01.2023 12:25:00;;48;Да
09.01.2023;48 Трамваи;48;6;2;5213 (тм);Кушелевка ст.;09.01.2023 17:15:00;09.01.2023 17:16:00;1,00;;Да
09.01.2023;48 Трамваи;48;8;1;5097 (тм);Кушелевка ст.;09.01.2023 12:37:00;09.01.2023 12:38:00;;48;Да
09.01.2023;48 Трамваи;48;8;2;5097 (тм);Кушелевка ст.;09.01.2023 16:43:00;09.01.2023 16:44:00;1,00;;Да
09.01.2023;48 Трамваи;48;9;2;5119 (тм);Кушелевка ст.;09.01.2023 21:59:00;09.01.2023 22:00:00;;43;Да
09.01.2023;48 Трамваи;48;10;2;5036 (тм);Кушелевка ст.;10.01.2023 0:35:00;10.01.2023 0:36:00;;43;Да
09.01.2023;48 Трамваи;48;13;2;5008 (тм);Кушелевка ст.;09.01.2023 20:58:00;09.01.2023 20:59:00;;47;Да
10.01.2023;48 Трамваи;48;2;2;5008 (тм);Кушелевка ст.;10.01.2023 21:12:00;10.01.2023 21:13:00;;46;Да
10.01.2023;48 Трамваи;48;3;1;5097 (тм);Кушелевка ст.;10.01.2023 11:58:00;10.01.2023 11:59:00;;48;Да
10.01.2023;48 Трамваи;48;3;2;5097 (тм);Кушелевка ст.;10.01.2023 16:59:00;10.01.2023 17:00:00;1,00;;Да
10.01.2023;48 Трамваи;48;5;2;5119 (тм);Кушелевка ст.;10.01.2023 21:35:00;10.01.2023 21:36:00;;44;Да
10.01.2023;48 Трамваи;48;6;1;5213 (тм);Кушелевка ст.;10.01.2023 12:24:00;10.01.2023 12:25:00;;48;Да
10.01.2023;48 Трамваи;48;6;2;5213 (тм);Кушелевка ст.;10.01.2023 17:15:00;10.01.2023 17:16:00;1,00;;Да
10.01.2023;48 Трамваи;48;8;1;5056 (тм);Кушелевка ст.;10.01.2023 12:37:00;10.01.2023 12:38:00;;48;Да
10.01.2023;48 Трамваи;48;8;2;5056 (тм);Кушелевка ст.;10.01.2023 16:43:00;10.01.2023 16:44:00;1,00;;Да
10.01.2023;48 Трамваи;48;9;2;5098 (тм);Кушелевка ст.;10.01.2023 21:59:00;10.01.2023 22:00:00;;43;Да
10.01.2023;48 Трамваи;48;10;2;5036 (тм);Кушелевка ст.;11.01.2023 0:35:00;11.01.2023 0:36:00;;43;Да
10.01.2023;48 Трамваи;48;13;2;5129 (тм);Кушелевка ст.;10.01.2023 20:56:00;10.01.2023 20:57:00;;47;Да
11.01.2023;48 Трамваи;48;3;1;5045 (тм);Кушелевка ст.;11.01.2023 12:00:00;11.01.2023 12:01:00;;48;Да
11.01.2023;48 Трамваи;48;3;2;5045 (тм);Кушелевка ст.;11.01.2023 16:59:00;11.01.2023 17:00:00;1,00;;Да
11.01.2023;48 Трамваи;48;5;2;5004 (тм);Кушелевка ст.;11.01.2023 21:35:00;11.01.2023 21:36:00;;44;Да
11.01.2023;48 Трамваи;48;6;1;5036 (тм);Кушелевка ст.;11.01.2023 12:24:00;11.01.2023 12:25:00;;48;Да
11.01.2023;48 Трамваи;48;6;2;5036 (тм);Кушелевка ст.;11.01.2023 17:15:00;11.01.2023 17:16:00;1,00;;Да
11.01.2023;48 Трамваи;48;8;1;5213 (тм);Кушелевка ст.;11.01.2023 12:37:00;11.01.2023 12:38:00;;48;Да
11.01.2023;48 Трамваи;48;8;2;5068 (тм);Кушелевка ст.;11.01.2023 16:43:00;11.01.2023 16:44:00;1,00;;Да
11.01.2023;48 Трамваи;48;9;2;5097 (тм);Кушелевка ст.;11.01.2023 21:59:00;11.01.2023 22:00:00;;43;Да
11.01.2023;48 Трамваи;48;10;2;5056 (тм);Кушелевка ст.;12.01.2023 0:35:00;12.01.2023 0:36:00;;43;Да
11.01.2023;48 Трамваи;48;13;2;5207 (тм);Кушелевка ст.;11.01.2023 20:56:00;11.01.2023 20:57:00;;47;Да
11.01.2023;48 Трамваи;48;2;2;5128 (тм);Кушелевка ст.;11.01.2023 21:12:00;11.01.2023 21:13:00;;46;Да
11.01.2023;48 Трамваи;48;2;2;5098 (тм);Кушелевка ст.;11.01.2023 13:42:00;11.01.2023 13:43:00;;47;Нет
12.01.2023;48 Трамваи;48;2;2;5008 (тм);Кушелевка ст.;12.01.2023 21:12:00;12.01.2023 21:13:00;;46;Да
12.01.2023;48 Трамваи;48;3;1;5095 (тм);Кушелевка ст.;12.01.2023 11:58:00;12.01.2023 11:59:00;;48;Да
12.01.2023;48 Трамваи;48;3;2;5095 (тм);Кушелевка ст.;12.01.2023 16:59:00;12.01.2023 17:00:00;1,00;;Да
12.01.2023;48 Трамваи;48;5;2;5045 (тм);Кушелевка ст.;12.01.2023 21:35:00;12.01.2023 21:36:00;;44;Да
12.01.2023;48 Трамваи;48;6;1;5119 (тм);Кушелевка ст.;12.01.2023 12:24:00;12.01.2023 12:25:00;;48;Да
12.01.2023;48 Трамваи;48;6;2;5119 (тм);Кушелевка ст.;12.01.2023 17:15:00;12.01.2023 17:16:00;1,00;;Да
12.01.2023;48 Трамваи;48;8;2;5129 (тм);Кушелевка ст.;12.01.2023 16:43:00;12.01.2023 16:44:00;1,00;;Да
12.01.2023;48 Трамваи;48;9;2;5134 (тм);Кушелевка ст.;12.01.2023 21:59:00;12.01.2023 22:00:00;;43;Да
12.01.2023;48 Трамваи;48;10;2;5069 (тм);Кушелевка ст.;13.01.2023 0:35:00;13.01.2023 0:36:00;;43;Да
12.01.2023;48 Трамваи;48;12;2;5031 (тм);Кушелевка ст.;12.01.2023 21:54:00;12.01.2023 21:55:00;;42;Да
12.01.2023;48 Трамваи;48;13;2;5056 (тм);Кушелевка ст.;12.01.2023 20:56:00;12.01.2023 20:57:00;;47;Да
12.01.2023;48 Трамваи;48;8;1;5129 (тм);Кушелевка ст.;12.01.2023 12:37:00;12.01.2023 12:38:00;;48;Да
13.01.2023;48 Трамваи;48;1;1;5056 (тм);Кушелевка ст.;13.01.2023 12:20:00;13.01.2023 12:21:00;;48;Да
13.01.2023;48 Трамваи;48;3;1;5098 (тм);Кушелевка ст.;13.01.2023 11:58:00;13.01.2023 11:59:00;;48;Да
13.01.2023;48 Трамваи;48;3;2;5098 (тм);Кушелевка ст.;13.01.2023 16:59:00;13.01.2023 17:00:00;1,00;;Да
13.01.2023;48 Трамваи;48;5;2;5132 (тм);Кушелевка ст.;13.01.2023 21:26:00;13.01.2023 21:27:00;;44;Да
13.01.2023;48 Трамваи;48;6;2;5036 (тм);Кушелевка ст.;13.01.2023 17:15:00;13.01.2023 17:16:00;1,00;;Да
13.01.2023;48 Трамваи;48;7;2;5016 (тм);Кушелевка ст.;13.01.2023 21:03:00;13.01.2023 21:04:00;;47;Да
13.01.2023;48 Трамваи;48;8;1;5104 (тм);Кушелевка ст.;13.01.2023 11:51:00;13.01.2023 11:52:00;;48;Да
13.01.2023;48 Трамваи;48;8;2;5104 (тм);Кушелевка ст.;13.01.2023 16:43:00;13.01.2023 16:44:00;1,00;;Да
13.01.2023;48 Трамваи;48;9;2;5097 (тм);Кушелевка ст.;13.01.2023 21:59:00;13.01.2023 22:00:00;;43;Да
13.01.2023;48 Трамваи;48;10;1;5008 (тм);Кушелевка ст.;13.01.2023 12:11:00;13.01.2023 12:12:00;;48;Да
13.01.2023;48 Трамваи;48;10;2;5008 (тм);Кушелевка ст.;14.01.2023 0:35:00;14.01.2023 0:36:00;;43;Да
13.01.2023;48 Трамваи;48;13;2;5207 (тм);Кушелевка ст.;13.01.2023 20:56:00;13.01.2023 20:57:00;;47;Да
14.01.2023;48 Трамваи;48;2;1;5119 (тм);Кушелевка ст.;14.01.2023 13:53:00;14.01.2023 13:54:00;;45;Нет
14.01.2023;48 Трамваи;48;2;1;5206 (тм);Кушелевка ст.;14.01.2023 13:53:00;14.01.2023 13:54:00;1,00;;Нет
14.01.2023;48 Трамваи;48;3;2;5056 (тм);Кушелевка ст.;14.01.2023 21:05:00;14.01.2023 21:06:00;;44;Да
14.01.2023;48 Трамваи;48;4;1;5016 (тм);Кушелевка ст.;14.01.2023 16:20:00;14.01.2023 16:21:00;;48;Нет
14.01.2023;48 Трамваи;48;4;2;5016 (тм);Кушелевка ст.;14.01.2023 16:20:00;14.01.2023 16:21:00;1,00;;Нет
14.01.2023;48 Трамваи;48;4;2;5016 (тм);Кушелевка ст.;14.01.2023 23:24:00;14.01.2023 23:25:00;;42;Да
15.01.2023;48 Трамваи;48;2;1;5008 (тм);Кушелевка ст.;15.01.2023 8:36:00;15.01.2023 8:37:00;;41;Нет
15.01.2023;48 Трамваи;48;2;1;5062 (тм);Кушелевка ст.;15.01.2023 8:36:00;15.01.2023 8:37:00;1,00;;Нет
15.01.2023;48 Трамваи;48;3;2;5040 (тм);Кушелевка ст.;15.01.2023 21:13:00;15.01.2023 21:14:00;;44;Да
16.01.2023;48 Трамваи;48;3;1;5004 (тм);Кушелевка ст.;16.01.2023 11:58:00;16.01.2023 11:59:00;;48;Да
16.01.2023;48 Трамваи;48;4;2;5036 (тм);Кушелевка ст.;16.01.2023 21:00:00;16.01.2023 21:01:00;;47;Да
16.01.2023;48 Трамваи;48;5;2;5030 (тм);Кушелевка ст.;16.01.2023 21:35:00;16.01.2023 21:36:00;;44;Да
16.01.2023;48 Трамваи;48;6;1;5129 (тм);Кушелевка ст.;16.01.2023 12:24:00;16.01.2023 12:25:00;;48;Да
16.01.2023;48 Трамваи;48;6;2;5129 (тм);Кушелевка ст.;16.01.2023 17:15:00;16.01.2023 17:16:00;1,00;;Да
16.01.2023;48 Трамваи;48;8;1;5134 (тм);Кушелевка ст.;16.01.2023 12:37:00;16.01.2023 12:38:00;;48;Да
16.01.2023;48 Трамваи;48;9;2;5045 (тм);Кушелевка ст.;16.01.2023 21:59:00;16.01.2023 22:00:00;;43;Да
16.01.2023;48 Трамваи;48;10;2;5006 (тм);Кушелевка ст.;17.01.2023 0:35:00;17.01.2023 0:36:00;;43;Да
16.01.2023;48 Трамваи;48;11;2;5098 (тм);Кушелевка ст.;16.01.2023 18:31:00;16.01.2023 18:32:00;;47;Нет
16.01.2023;48 Трамваи;48;2;2;5069 (тм);Кушелевка ст.;16.01.2023 20:42:00;16.01.2023 20:43:00;;47;Да
16.01.2023;48 Трамваи;48;8;2;5134 (тм);Кушелевка ст.;16.01.2023 16:43:00;16.01.2023 16:44:00;1,00;;Да
16.01.2023;48 Трамваи;48;3;2;5004 (тм);Кушелевка ст.;16.01.2023 16:59:00;16.01.2023 17:00:00;1,00;;Да
16.01.2023;48 Трамваи;48;12;2;5095 (тм);Кушелевка ст.;16.01.2023 21:29:00;16.01.2023 21:30:00;;57;Да
17.01.2023;48 Трамваи;48;2;2;5095 (тм);Кушелевка ст.;17.01.2023 21:12:00;17.01.2023 21:13:00;;46;Да
17.01.2023;48 Трамваи;48;3;1;5129 (тм);Кушелевка ст.;17.01.2023 12:06:00;17.01.2023 12:07:00;;48;Да
17.01.2023;48 Трамваи;48;3;2;5129 (тм);Кушелевка ст.;17.01.2023 16:59:00;17.01.2023 17:00:00;1,00;;Да
17.01.2023;48 Трамваи;48;5;2;5207 (тм);Кушелевка ст.;17.01.2023 21:35:00;17.01.2023 21:36:00;;44;Да
17.01.2023;48 Трамваи;48;6;1;5004 (тм);Кушелевка ст.;17.01.2023 12:24:00;17.01.2023 12:25:00;;48;Да
17.01.2023;48 Трамваи;48;6;2;5004 (тм);Кушелевка ст.;17.01.2023 17:15:00;17.01.2023 17:16:00;1,00;;Да
17.01.2023;48 Трамваи;48;8;2;5132 (тм);Кушелевка ст.;17.01.2023 16:43:00;17.01.2023 16:44:00;1,00;;Да
17.01.2023;48 Трамваи;48;9;2;5030 (тм);Кушелевка ст.;17.01.2023 21:59:00;17.01.2023 22:00:00;;43;Да
17.01.2023;48 Трамваи;48;10;2;5036 (тм);Кушелевка ст.;18.01.2023 0:35:00;18.01.2023 0:36:00;;43;Да
17.01.2023;48 Трамваи;48;13;2;5134 (тм);Кушелевка ст.;17.01.2023 20:56:00;17.01.2023 20:57:00;;47;Да
17.01.2023;48 Трамваи;48;8;1;5132 (тм);Кушелевка ст.;17.01.2023 12:37:00;17.01.2023 12:38:00;;48;Да
18.01.2023;48 Трамваи;48;1;1;5030 (тм);Кушелевка ст.;18.01.2023 12:56:00;18.01.2023 12:57:00;;44;Да
18.01.2023;48 Трамваи;48;1;2;5030 (тм);Кушелевка ст.;19.01.2023 0:46:00;19.01.2023 0:47:00;;107;Да
